,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,year_since_1st_renovation,city,statezip,price
2827,2.0,1.0,1260,4377,1.0,0,0,4,0,88,35,47,405000.0
2828,3.0,1.75,1610,11200,1.0,0,0,3,0,105,19,21,450000.0
2829,3.0,2.0,1360,5980,1.5,0,0,3,0,108,35,55,703000.0
2830,4.0,2.5,2496,8058,2.0,0,0,3,0,106,31,31,661000.0
2831,4.0,2.25,2160,9593,1.0,0,0,3,0,110,3,7,580000.0
2832,3.0,1.0,1320,3625,2.0,0,0,3,0,105,35,59,464000.0
2833,2.0,2.5,2540,7089,2.0,0,0,3,0,103,35,55,945000.0
2834,4.0,3.0,2620,18362,1.0,0,0,4,750,56,3,5,659500.0
2835,3.0,1.5,1140,8340,1.0,0,0,3,0,112,40,69,200000.0
2836,3.0,2.0,1790,42399,1.0,0,0,4,0,90,1,45,280000.0
2837,4.0,2.5,2440,3600,2.5,0,0,4,0,2,35,58,1325000.0
2838,3.0,2.0,2140,7200,1.0,0,0,4,660,66,32,34,346150.0
2839,3.0,1.0,1330,5412,2.0,0,0,5,0,5,12,12,197500.0
2840,4.0,2.5,2590,7910,2.0,0,0,3,0,101,35,54,799000.0
2841,4.0,4.5,4750,13912,2.0,0,2,3,1150,105,35,57,1309500.0
2842,2.0,1.0,1620,9205,1.0,0,0,5,770,21,19,22,350000.0
2843,4.0,2.5,2440,34290,2.0,0,0,3,0,100,31,32,720000.0
2844,3.0,2.75,2020,10744,1.0,0,0,5,750,54,26,68,519000.0
2845,3.0,1.5,1470,7200,2.0,0,0,4,0,7,35,57,590300.0
2846,5.0,4.75,5990,10450,2.0,1,4,3,1940,102,16,15,2200000.0
2847,6.0,2.75,2520,9324,1.0,0,0,4,1200,62,20,67,410000.0
2848,2.0,1.75,1440,4225,1.0,0,0,3,0,105,31,32,437000.0
2849,3.0,2.25,1640,7350,1.0,0,0,3,500,84,14,2,221000.0
2850,4.0,2.25,2150,20181,1.0,0,0,3,1060,108,17,16,380000.0
2851,2.0,1.0,1570,8210,1.0,0,0,4,420,52,35,70,506000.0
2852,4.0,1.0,1980,10350,1.0,0,0,4,550,68,16,15,395000.0
2853,3.0,1.0,1210,4731,1.5,0,0,3,0,1,35,56,285000.0
2854,3.0,1.75,1900,3000,1.5,0,0,5,830,3,35,57,311000.0
2855,3.0,1.75,1940,219527,1.0,0,0,3,0,91,21,23,520000.0
2856,3.0,1.75,1310,8065,1.0,0,0,4,0,48,35,56,435000.0
2857,2.0,1.0,990,39964,1.0,0,0,2,0,45,18,26,120000.0
2858,3.0,3.5,3870,3819,2.0,0,0,3,1110,102,35,46,1440000.0
2859,3.0,2.0,1340,4320,1.0,0,0,3,420,93,1,1,186000.0
2860,4.0,2.25,2160,5600,1.0,0,0,5,1080,47,35,58,756000.0
2861,4.0,2.0,2080,13510,1.0,0,0,3,1040,105,35,71,248000.0
2862,3.0,2.0,1300,11374,1.5,0,0,5,0,33,34,69,287000.0
2863,4.0,2.5,2610,8031,2.0,0,0,3,0,106,20,67,510000.0
2864,3.0,1.0,1050,8498,1.0,0,0,4,0,59,18,19,249000.0
2865,3.0,2.5,2480,6112,2.0,0,0,3,0,103,32,36,340000.0
2866,4.0,2.25,1820,8255,1.5,0,0,4,500,30,35,62,399888.0
2867,3.0,1.75,1170,8740,1.0,0,0,4,0,68,31,31,440000.0
2868,4.0,2.25,2370,6000,1.0,0,2,3,930,89,35,70,899000.0
2869,5.0,3.75,3090,7415,2.0,0,0,3,0,114,6,66,540500.0
2870,3.0,1.75,2310,11200,1.0,0,0,4,680,100,18,18,385000.0
2871,4.0,2.25,2060,10358,1.0,0,0,4,740,62,3,5,558000.0
2872,3.0,2.0,2540,237402,1.0,0,0,3,0,107,12,12,600000.0
2873,4.0,2.5,2400,7693,2.0,0,0,3,0,103,32,37,450000.0
2874,3.0,1.0,1320,8450,1.0,0,0,3,440,104,14,13,232500.0
2875,2.0,1.0,790,6600,1.0,0,0,3,0,98,35,59,436000.0
2876,4.0,2.0,1790,14690,1.0,0,1,4,120,101,10,73,240000.0
2877,3.0,2.25,1820,7326,2.0,0,0,3,0,109,19,22,489950.0
2878,6.0,2.0,1670,3000,1.0,0,0,5,770,84,35,48,680000.0
2879,5.0,3.5,3990,9938,2.0,0,0,3,0,101,25,37,1068000.0
2880,3.0,2.0,1430,6000,1.0,0,0,5,0,45,36,67,352450.0
2881,4.0,2.0,2030,103672,1.0,0,0,4,0,69,12,12,335000.0
2882,4.0,1.75,1290,3060,2.0,0,0,4,0,90,35,47,549000.0
2883,4.0,3.5,3820,13224,2.0,0,0,3,540,109,3,3,1240000.0
2884,4.0,3.25,2520,3360,1.5,0,0,4,970,31,35,54,618250.0
2885,5.0,3.0,3880,13000,2.0,0,0,3,0,103,23,25,1815000.0
2886,2.0,1.75,1590,5136,1.5,0,3,3,270,111,35,74,850000.0
2887,5.0,2.0,3530,9385,1.5,0,0,3,0,102,35,64,930000.0
2888,3.0,2.5,1610,4611,2.0,0,0,3,0,96,16,17,505000.0
2889,4.0,2.5,3280,209088,2.0,0,0,3,0,94,31,32,925000.0
2890,3.0,1.75,1860,15681,1.0,0,0,4,0,71,14,13,275000.0
2891,3.0,1.75,1840,5000,1.0,0,0,4,920,10,35,56,499000.0
2892,3.0,2.5,2120,7201,2.0,0,0,3,0,103,35,62,507000.0
2893,4.0,2.5,2270,9247,1.0,0,0,5,770,72,3,5,619850.0
2894,3.0,2.5,2840,48716,1.0,0,3,3,970,94,7,10,500000.0
2895,4.0,1.5,1220,9600,1.0,0,0,3,0,80,7,10,310000.0
2896,4.0,2.5,2310,4079,2.0,0,0,3,0,108,35,56,646000.0
2897,3.0,1.75,1840,7300,1.0,0,0,3,0,63,14,13,265000.0
2898,3.0,2.5,950,1110,2.0,0,0,3,0,103,35,46,475000.0
2899,4.0,2.25,3070,8400,2.0,0,0,4,0,70,19,22,600000.0
2900,3.0,2.0,1730,38884,1.0,0,0,3,0,97,21,23,470000.0
2901,2.0,1.0,920,8341,1.0,0,0,3,0,69,35,65,319950.0
2902,3.0,2.75,3200,6699,2.0,0,0,3,0,103,33,43,712000.0
2903,4.0,2.75,3010,15992,2.0,0,0,3,0,96,33,43,775000.0
2904,3.0,2.25,1600,10240,1.0,0,0,3,510,114,19,22,390000.0
2905,4.0,2.5,2840,11044,2.0,0,0,3,0,101,19,22,585000.0
2906,3.0,2.5,2430,10500,2.0,0,1,3,0,89,3,3,1027000.0
2907,3.0,1.75,1750,11461,2.0,0,0,4,0,92,1,1,232603.0
2908,3.0,2.25,1240,949,3.0,0,0,3,0,108,35,47,543000.0
2909,3.0,3.25,1530,1612,3.0,0,0,3,0,106,35,50,607500.0
2910,3.0,3.5,3390,10078,2.0,0,0,3,350,12,25,37,750000.0
2911,3.0,2.5,2320,6775,1.0,0,0,3,0,108,31,32,728050.0
2912,4.0,2.5,2650,6884,2.0,0,0,3,0,12,31,32,734990.0
2913,3.0,2.5,2238,7209,2.0,0,0,3,0,111,14,13,330000.0
2914,4.0,2.5,2620,7553,2.0,0,0,3,0,96,25,34,605000.0
2915,3.0,2.75,1910,7280,1.0,0,0,3,750,114,19,22,441000.0
2916,4.0,2.5,3040,6587,2.0,0,0,3,0,103,31,32,650000.0
2917,7.0,3.5,4640,15235,2.0,0,1,3,1780,103,23,25,1950000.0
2918,3.0,1.0,1500,4000,1.0,0,0,3,600,102,35,56,395000.0
2919,1.0,0.75,380,15000,1.0,0,0,3,0,108,6,69,245000.0
2920,4.0,3.5,2970,14486,2.0,0,0,3,630,97,23,25,905000.0
2921,4.0,3.25,3030,9273,2.0,0,0,5,0,88,16,17,660000.0
2922,4.0,2.5,1890,12236,1.0,0,0,3,660,78,27,27,378000.0
2923,2.0,1.0,1040,3600,1.0,0,0,4,0,80,35,53,600000.0
2924,4.0,2.5,2090,10306,2.0,0,0,3,0,86,33,42,632500.0
2925,2.0,2.0,1680,5756,2.0,0,0,4,0,10,1,1,210000.0
2926,2.0,2.5,2770,7781,2.0,0,0,3,0,106,31,32,754800.0
2927,2.0,1.0,1020,5130,1.0,0,0,4,0,48,1,1,175000.0
2928,3.0,2.25,1470,4653,2.0,0,0,4,0,85,16,17,455000.0
2929,3.0,2.0,1430,3480,1.0,0,0,3,450,112,35,47,450000.0
2930,4.0,1.75,2050,10920,1.0,0,3,3,600,74,20,67,790000.0
2931,4.0,1.0,2080,5500,1.0,0,0,3,1040,94,35,56,480000.0
2932,3.0,2.25,2870,8170,2.0,0,0,3,620,95,35,63,850000.0
2933,4.0,3.25,3940,27591,2.0,0,3,3,500,100,32,37,725000.0
2934,3.0,1.5,1520,4288,1.0,0,0,3,500,98,35,63,380000.0
2935,3.0,1.5,1700,14133,1.0,0,1,4,0,79,3,3,979000.0
2936,3.0,2.25,1940,11612,1.0,0,0,4,840,81,35,71,359950.0
2937,4.0,2.25,2870,5453,2.0,0,1,4,650,93,35,65,665900.0
2938,3.0,3.25,3240,8338,2.0,0,0,3,0,101,33,42,812000.0
2939,3.0,1.0,1150,7156,1.0,0,0,4,0,83,6,69,203000.0
2940,3.0,1.5,1440,28516,1.0,0,0,4,0,75,33,43,456000.0
2941,5.0,2.5,2200,4080,1.5,0,0,5,780,16,35,47,547000.0
2942,3.0,2.0,1470,8089,1.0,0,0,3,0,100,10,73,280000.0
2943,2.0,1.75,1760,4400,1.0,0,0,4,880,30,35,47,640000.0
2944,3.0,1.75,1780,8085,1.0,0,0,3,570,76,5,9,477000.0
2945,4.0,2.25,2450,21000,1.0,0,2,4,800,79,6,68,455000.0
2946,3.0,3.5,1890,1710,2.0,0,0,3,250,99,35,47,587206.0
2947,3.0,2.5,2540,5612,2.0,0,0,3,0,99,32,37,425000.0
2948,4.0,1.0,1360,6000,1.5,0,0,3,0,109,35,54,511500.0
2949,2.0,2.0,1310,2841,2.0,0,0,3,0,103,21,23,218000.0
2950,3.0,2.0,1510,7884,1.0,0,0,3,0,114,6,68,332000.0
2951,3.0,1.5,1860,60960,1.0,0,0,4,720,67,9,26,291000.0
2952,4.0,2.0,2200,7700,1.0,0,0,3,1100,114,32,36,279000.0
2953,4.0,2.5,3360,11548,2.0,0,0,3,0,100,19,21,950000.0
2954,3.0,2.75,2470,10125,2.0,0,0,3,0,112,23,25,970500.0
2955,2.0,1.0,1260,3960,1.0,0,0,3,570,102,35,56,412000.0
2956,3.0,1.0,1430,10005,1.5,0,0,4,0,83,35,62,400000.0
2957,3.0,2.25,1230,7420,1.5,0,0,5,0,13,1,1,200000.0
2958,4.0,2.5,2320,11717,2.0,0,0,3,0,97,27,27,397000.0
2959,4.0,2.5,3290,6628,2.0,0,0,3,0,103,33,43,715000.0
2960,4.0,2.5,2550,4770,2.0,0,0,3,0,105,21,23,371000.0
2961,3.0,2.5,1870,5013,2.0,0,0,3,0,103,5,9,458000.0
2962,5.0,3.0,3110,12429,1.0,0,0,3,1320,104,5,9,436500.0
2963,3.0,2.5,1820,8085,2.0,0,0,3,0,109,32,33,329950.0
2964,3.0,3.25,3050,18892,1.0,1,4,4,1400,62,10,73,950000.0
2965,4.0,2.0,1890,6302,2.0,0,0,3,0,97,18,18,282000.0
2966,1.0,1.0,800,16306,1.0,0,0,2,120,31,35,69,250000.0
2967,6.0,4.25,6900,244716,2.0,0,0,4,2080,102,42,44,1135000.0
2968,4.0,1.75,2670,189486,2.0,0,4,3,0,102,1,45,400000.0
2969,5.0,2.75,3260,11700,1.0,0,0,3,1630,100,3,7,681500.0
2970,2.0,1.0,860,6600,1.0,0,0,5,0,49,6,69,200000.0
2971,5.0,4.0,3366,7800,2.5,0,2,3,400,99,35,74,1300000.0
2972,5.0,3.25,3840,4800,3.0,0,3,3,1090,108,35,64,1462497.0
2973,4.0,4.5,3850,13551,2.0,0,2,3,850,106,3,5,995000.0
2974,4.0,2.5,2040,8265,2.0,0,0,3,0,96,35,65,355000.0
2975,3.0,2.25,1790,10209,1.0,0,0,3,500,111,42,41,425000.0
2976,4.0,3.0,3740,30884,2.0,0,0,3,680,100,42,41,869000.0
2977,3.0,3.25,2660,4000,2.0,0,0,3,490,103,35,59,915000.0
2978,3.0,2.25,3230,17833,2.0,0,0,4,0,73,3,5,2110000.0
2979,4.0,2.0,3140,10437,1.0,0,0,4,1100,59,23,25,925000.0
2980,6.0,4.5,5480,10800,2.0,0,3,4,1050,99,35,58,2400000.0
2981,3.0,1.0,1160,3750,1.5,0,0,3,0,106,35,49,390000.0
2982,3.0,2.25,1860,11227,2.0,0,0,3,0,95,21,23,330000.0
2983,4.0,3.0,1630,7626,1.0,0,0,5,520,90,35,60,482500.0
2984,3.0,2.25,1750,1879,3.0,0,0,3,0,101,35,50,525000.0
2985,3.0,1.0,1300,8160,1.0,0,0,4,0,101,32,34,237000.0
2986,3.0,1.0,960,7314,1.0,0,0,5,0,60,1,1,205000.0
2987,3.0,2.5,1850,7777,2.0,0,0,5,0,89,19,21,623000.0
2988,4.0,2.75,3260,4900,2.0,0,0,3,0,23,32,37,565000.0
2989,4.0,2.25,2420,7927,1.0,0,0,4,1020,73,36,62,400000.0
2990,3.0,1.0,1460,10000,1.5,0,0,3,0,102,33,42,405000.0
2991,4.0,3.0,2240,8504,2.0,0,0,3,0,92,36,67,337000.0
2992,2.0,1.0,1240,27042,1.0,0,1,3,240,102,41,40,355000.0
2993,3.0,2.25,2060,9552,1.0,0,0,4,450,75,23,25,885000.0
2994,5.0,2.75,2280,10319,1.0,0,0,3,980,89,36,70,420000.0
2995,4.0,2.5,2510,6853,2.0,0,2,3,0,106,21,23,448000.0
2996,4.0,2.75,3150,7035,2.0,0,0,3,0,103,33,43,800000.0
2997,5.0,2.25,2780,10192,2.0,0,0,4,0,100,3,6,830000.0
2998,6.0,1.75,2380,4080,2.0,0,0,3,0,109,35,48,725000.0
2999,3.0,2.25,2140,3000,2.0,0,0,3,0,106,35,47,780000.0
3000,2.0,1.0,840,4239,1.0,0,0,3,0,94,35,63,325000.0
3001,4.0,2.25,2170,9665,1.0,0,0,4,870,92,3,5,488800.0
3002,4.0,3.5,4410,36200,2.0,0,0,3,0,89,3,5,1320000.0
3003,4.0,2.0,2120,11479,1.0,0,0,4,1060,101,35,60,489000.0
3004,7.0,5.5,6630,13782,2.0,0,0,3,1700,103,3,5,1240000.0
3005,3.0,2.75,3290,22649,2.0,0,0,4,0,93,25,34,595000.0
3006,5.0,2.25,2290,7420,1.0,0,0,3,1000,113,32,36,359900.0
3007,3.0,3.0,4910,43560,2.0,0,0,4,910,89,3,6,1080000.0
3008,4.0,2.75,3730,8014,2.0,0,0,3,0,12,33,42,925000.0
3009,3.0,2.5,2440,4800,2.0,0,0,3,0,114,35,49,625000.0
3010,3.0,2.5,2570,4600,2.0,0,0,3,0,114,1,45,339990.0
3011,4.0,2.5,2970,4400,2.0,0,0,3,0,114,31,31,775950.0
3012,5.0,3.0,2630,3149,2.0,0,0,3,960,23,32,34,420000.0
3013,3.0,3.25,1530,1565,2.0,0,0,3,250,105,35,59,654000.0
3014,3.0,3.5,3690,8837,2.0,0,0,3,0,101,38,38,725000.0
3015,2.0,1.0,1230,1820,2.0,0,0,4,400,48,35,50,375000.0
3016,3.0,2.5,2200,20000,1.0,0,1,3,800,108,3,3,1100000.0
3017,4.0,2.25,2330,8994,2.0,0,0,3,0,86,31,31,639500.0
3018,4.0,2.0,2160,6300,1.5,0,1,4,0,28,35,55,849000.0
3019,4.0,1.5,1550,9176,1.0,0,0,3,550,101,3,7,418000.0
3020,4.0,1.75,1780,2788,1.0,0,0,4,890,43,35,74,442900.0
3021,3.0,1.75,2610,5544,1.5,0,0,3,930,78,35,56,750000.0
3022,3.0,2.5,3290,6830,2.0,0,0,3,0,100,31,31,930000.0
3023,2.0,1.75,1330,6000,1.0,0,0,4,370,45,35,74,565000.0
3024,4.0,3.5,3530,14406,2.0,0,1,3,960,100,19,22,874150.0
3025,4.0,2.5,2090,6023,2.0,0,0,3,0,109,16,17,545000.0
3026,4.0,2.5,2040,8400,1.0,0,0,3,620,108,3,5,500000.0
3027,4.0,2.5,2370,10083,2.0,0,0,5,0,66,19,21,687000.0
3028,4.0,2.5,2810,10613,2.0,0,0,3,0,89,3,5,810000.0
3029,3.0,2.5,2050,40003,1.0,0,0,4,480,77,16,15,439500.0
3030,3.0,1.75,2870,5000,1.5,0,0,4,1030,7,35,64,802000.0
3031,4.0,2.5,2130,7300,1.0,0,0,4,900,63,3,4,732600.0
3032,4.0,2.5,2580,6260,2.0,0,0,3,0,103,32,34,374000.0
3033,4.0,2.5,2380,13550,2.0,0,0,3,0,99,34,72,330000.0
3034,4.0,2.0,1940,25600,1.0,0,0,1,0,62,3,5,365000.0
3035,2.0,2.0,1610,17600,2.0,0,0,3,0,83,40,71,290900.0
3036,3.0,2.5,2060,5750,1.0,0,0,3,730,76,35,55,577000.0
3037,2.0,1.0,1010,3000,1.0,0,0,4,0,68,27,27,280000.0
3038,4.0,2.5,2810,11120,2.0,0,0,3,0,82,33,42,675000.0
3039,3.0,2.25,2380,11824,1.0,0,0,4,930,72,23,25,800000.0
3040,2.0,1.0,1060,7200,1.0,0,0,4,0,99,36,67,299995.0
3041,3.0,1.75,1560,7207,1.0,0,0,3,310,109,19,22,440000.0
3042,2.0,1.75,1500,8645,1.0,0,0,4,0,63,9,26,249500.0
3043,2.0,1.0,970,4560,1.0,0,0,4,0,7,35,47,690000.0
3044,3.0,1.0,1170,11100,1.0,0,0,4,0,68,32,37,235000.0
3045,3.0,2.5,2280,7417,2.0,0,0,3,0,106,1,0,320000.0
3046,7.0,3.0,2800,9569,1.0,0,2,3,1400,108,32,34,350000.0
3047,4.0,1.5,1150,9360,1.5,0,0,3,0,114,19,22,334000.0
3048,6.0,3.0,2180,7956,2.0,0,0,3,0,80,14,2,235000.0
3049,4.0,2.5,2520,7253,2.0,0,0,3,0,109,32,37,442000.0
3050,3.0,1.75,1760,7482,1.0,0,0,4,0,66,14,13,264000.0
3051,2.0,1.0,1180,6552,1.0,0,0,4,0,85,36,62,275000.0
3052,2.0,1.5,950,4625,1.0,0,0,4,0,85,35,47,430000.0
3053,3.0,2.5,1900,3255,2.0,0,0,3,0,100,3,6,550000.0
3054,4.0,2.5,2300,6158,2.0,0,0,3,0,99,35,54,775000.0
3055,6.0,2.75,2660,8400,1.0,0,0,5,1110,62,3,5,603500.0
3056,3.0,1.0,1530,389126,1.5,0,0,4,0,85,12,12,230000.0
3057,4.0,2.5,1850,5040,1.0,0,0,3,620,113,35,61,449000.0
3058,4.0,3.5,4230,20377,2.0,0,0,3,0,97,3,3,2075000.0
3059,3.0,2.0,1200,5029,1.0,0,0,3,320,99,35,54,420000.0
3060,4.0,2.25,2270,5102,1.0,0,0,5,930,54,35,74,735000.0
3061,3.0,1.5,1090,9600,1.0,0,0,4,0,68,9,26,200000.0
3062,3.0,2.75,1100,750,2.0,0,0,3,320,108,35,49,286000.0
3063,3.0,2.5,1640,1269,3.0,0,0,3,0,109,35,53,579000.0
3064,3.0,3.75,1950,8625,1.0,0,0,3,590,89,35,71,345100.0
3065,3.0,1.75,1660,10150,1.5,0,0,3,0,100,36,62,350000.0
3066,3.0,1.0,880,9238,1.5,0,0,5,0,46,36,67,291500.0
3067,3.0,2.5,1500,1375,2.0,0,0,3,300,114,35,58,649950.0
3068,3.0,2.0,1890,1599,2.0,0,0,3,460,12,35,63,458500.0
3069,3.0,1.0,1150,5100,2.0,0,0,3,0,105,35,63,500000.0
3070,3.0,2.5,2430,15264,2.0,0,0,3,0,97,18,18,362300.0
3071,4.0,1.75,2110,7208,1.0,0,0,3,940,75,32,36,324000.0
3072,3.0,2.0,2950,12196,2.0,0,0,4,640,74,6,68,495000.0
3073,3.0,2.25,1650,2958,2.0,0,0,3,0,85,18,19,233500.0
3074,3.0,2.25,2110,11319,2.0,0,0,4,0,100,42,41,479000.0
3075,4.0,2.25,2010,19000,2.0,0,0,4,0,75,9,26,322200.0
3076,4.0,2.5,3030,29163,2.0,0,0,3,0,106,31,32,835000.0
3077,3.0,1.0,1270,8400,1.0,0,0,3,0,105,5,9,347000.0
3078,3.0,1.75,1610,8613,1.0,0,0,5,0,62,19,21,725000.0
3079,3.0,1.0,1140,4200,2.0,0,0,4,0,4,35,64,345000.0
3080,3.0,2.5,2110,4118,2.0,0,0,3,0,89,18,26,345950.0
3081,3.0,1.75,1840,8086,1.0,0,0,4,0,64,31,31,550000.0
3082,3.0,1.75,1560,5223,1.0,0,0,4,750,101,35,60,399950.0
3083,3.0,1.75,1840,7412,1.0,0,0,4,600,92,18,19,269500.0
3084,4.0,2.5,1830,7345,1.0,0,0,4,290,73,36,70,494000.0
3085,4.0,1.75,2120,7420,1.0,0,0,4,1060,56,3,7,453000.0
3086,3.0,1.75,1600,10280,1.0,0,0,3,550,104,19,22,442500.0
3087,4.0,1.75,1450,8891,1.5,0,0,3,270,103,40,69,235000.0
3088,3.0,1.75,1880,12821,1.0,0,0,3,0,89,20,67,389800.0
3089,3.0,1.75,1270,8100,1.0,0,0,3,390,105,6,65,346000.0
3090,4.0,1.5,1720,6417,1.0,0,0,3,0,53,35,60,360000.0
3091,4.0,2.5,2400,7351,2.0,0,0,3,0,109,16,17,650000.0
3092,3.0,1.0,1150,8145,1.0,0,0,4,160,58,36,67,290000.0
3093,2.0,1.0,870,11100,1.0,0,0,3,0,96,35,65,234000.0
3094,4.0,2.5,2000,37045,2.0,0,0,3,0,89,18,26,260000.0
3095,3.0,2.0,2420,38781,1.0,0,0,5,1210,49,16,15,349900.0
3096,3.0,1.0,1080,6000,1.0,0,0,4,0,52,36,62,275000.0
3097,4.0,2.5,3420,30410,2.0,0,0,3,0,100,42,44,725000.0
3098,4.0,2.5,1870,7471,2.0,0,0,3,0,109,32,33,375000.0
3099,4.0,2.5,2500,206474,1.0,0,0,3,0,97,31,32,806000.0
3100,3.0,2.5,2150,8221,2.0,0,0,3,0,92,32,37,470000.0
3101,3.0,2.25,1470,2500,2.0,0,0,3,390,84,35,56,490000.0
3102,5.0,2.0,2130,4180,1.5,0,0,5,860,26,35,55,615000.0
3103,3.0,1.0,1000,19204,1.0,0,0,3,0,110,18,26,249000.0
3104,3.0,1.75,2390,7149,1.0,0,0,3,1040,105,35,60,396500.0
3105,2.0,1.0,860,2599,1.0,0,0,4,0,1,35,50,405000.0
3106,3.0,2.5,1960,12476,2.0,0,0,4,0,89,25,34,560000.0
3107,4.0,2.5,2000,6107,2.0,0,0,3,0,103,5,9,459950.0
3108,3.0,1.0,1620,9450,1.5,0,0,3,0,54,35,69,265000.0
3109,6.0,2.5,2890,8122,1.0,0,0,3,1260,104,3,7,502000.0
3110,3.0,1.75,1300,12731,1.0,0,0,3,0,113,33,42,430000.0
3111,2.0,1.0,1080,3500,1.0,0,3,3,0,111,35,47,525000.0
3112,4.0,2.5,2170,8518,1.0,0,3,3,820,105,35,71,415000.0
3113,3.0,2.5,2260,10153,2.0,0,0,3,0,100,33,42,600000.0
3114,3.0,1.75,1580,8820,1.0,0,0,4,0,67,14,2,225000.0
3115,4.0,2.5,2620,4469,2.0,0,0,3,0,108,9,26,300000.0
3116,4.0,2.5,1540,1860,2.0,0,0,3,0,114,16,17,491234.0
3117,4.0,2.5,4570,74487,2.0,0,4,5,0,85,35,70,1580000.0
3118,4.0,3.25,3440,7661,2.0,0,0,3,0,106,16,17,905000.0
3119,5.0,2.5,1740,8750,1.0,0,0,4,0,59,10,73,199950.0
3120,4.0,1.75,2160,4333,1.0,0,0,4,900,82,35,56,450000.0
3121,3.0,1.0,1480,6978,2.0,0,0,4,0,85,43,3,899000.0
3122,2.0,1.75,2260,280962,2.0,0,2,3,370,105,7,10,649000.0
3123,4.0,3.5,3910,59863,2.0,0,0,4,1420,87,16,15,780000.0
3124,4.0,1.75,1700,20283,1.5,0,0,3,360,93,11,11,400000.0
3125,5.0,2.5,4470,35124,2.5,0,0,3,0,84,42,41,831500.0
3126,3.0,1.75,1800,6000,1.0,0,0,5,900,5,35,47,471001.0
3127,3.0,3.25,1630,1677,3.0,0,0,3,0,107,35,62,385000.0
3128,3.0,1.0,1030,9834,1.0,0,0,3,0,110,42,41,326000.0
3129,1.0,1.0,720,5100,1.0,0,0,3,0,83,35,56,335000.0
3130,4.0,1.5,1890,43560,1.0,0,0,4,0,74,1,45,320000.0
3131,4.0,2.5,1840,5550,2.0,0,0,3,0,103,18,19,300000.0
3132,4.0,2.5,2540,8400,2.0,0,0,5,0,77,18,20,269950.0
3133,4.0,3.75,3520,3944,1.5,0,0,5,1320,13,35,52,1220000.0
3134,4.0,2.5,3220,7875,1.5,0,0,4,0,66,3,7,590000.0
3135,3.0,2.0,1820,5000,1.5,0,0,4,100,98,35,55,750000.0
3136,3.0,1.75,1230,9600,1.0,0,0,4,0,84,9,26,239950.0
3137,3.0,2.0,1340,8505,1.0,0,0,3,0,31,34,69,215000.0
3138,3.0,1.0,1200,13100,1.0,0,0,3,0,102,40,69,165000.0
3139,3.0,1.75,1390,18200,1.0,0,0,4,0,62,14,13,261350.0
3140,4.0,2.0,1730,3884,1.0,0,0,5,670,56,35,47,569000.0
3141,3.0,2.25,1580,39189,1.0,0,0,3,400,92,31,32,425000.0
3142,4.0,3.0,3520,4895,1.0,0,0,3,1540,105,35,50,800000.0
3143,4.0,2.5,2650,30500,1.0,0,0,4,970,101,16,17,715000.0
3144,3.0,1.75,1310,12750,1.0,0,0,3,0,93,32,37,337000.0
3145,4.0,2.5,2300,7989,2.0,0,0,3,0,109,33,42,560000.0
3146,3.0,2.25,1780,7280,1.0,0,2,3,440,102,19,22,449500.0
3147,3.0,3.25,1980,2850,3.0,0,0,3,0,100,35,47,660000.0
3148,2.0,1.5,1300,1676,1.0,0,2,3,0,102,35,59,685000.0
3149,5.0,3.5,3500,10155,2.0,0,0,3,930,96,3,5,905000.0
3150,3.0,1.0,1830,8004,1.0,0,0,3,630,112,35,60,403500.0
3151,3.0,2.25,1520,1245,3.0,0,0,3,0,103,35,47,405000.0
3152,4.0,2.75,2700,37011,2.0,0,0,3,0,84,18,26,385000.0
3153,3.0,2.75,2810,18731,2.0,1,4,4,0,74,31,31,1700000.0
3154,3.0,2.5,1660,6263,2.0,0,0,3,0,103,18,26,285000.0
3155,3.0,2.0,1310,6738,1.0,0,0,4,0,90,9,26,249900.0
3156,4.0,3.5,2960,6000,2.0,0,0,3,0,114,38,38,633634.0
3157,3.0,2.5,2242,4995,2.0,0,0,3,0,111,1,45,329900.0
3158,3.0,2.5,2540,4775,2.0,0,0,3,0,106,18,26,310000.0
3159,3.0,1.5,1420,1192,2.0,0,0,3,280,108,35,64,345000.0
3160,3.0,1.5,1270,2356,2.0,0,0,3,0,12,35,51,160797.0
3161,3.0,2.25,1300,907,2.0,0,0,3,300,106,35,46,562500.0
3162,5.0,3.0,3190,7081,1.0,0,2,3,1300,23,35,71,664950.0
3163,5.0,3.25,2910,5027,2.0,0,0,3,870,23,35,49,515000.0
3164,3.0,2.25,1630,3817,2.0,0,0,3,0,105,16,17,497000.0
3165,5.0,3.0,2300,8214,2.0,0,0,3,0,23,14,0,312891.0
3166,3.0,2.5,3310,5300,2.0,0,2,3,870,108,35,63,670000.0
3167,2.0,1.5,940,1768,2.0,0,0,3,0,109,35,64,362500.0
3168,2.0,0.75,1020,1350,2.0,0,0,3,0,109,35,64,402101.0
3169,3.0,1.75,1520,6380,1.0,0,0,3,730,94,35,54,438000.0
3170,4.0,1.75,2330,5000,1.5,0,0,4,820,29,35,56,687500.0
3171,3.0,1.5,1010,9600,1.0,0,0,4,0,62,10,73,160000.0
3172,3.0,1.75,1070,8000,1.0,0,0,3,0,104,31,31,415000.0
3173,3.0,2.5,3170,12750,2.0,0,0,3,810,95,14,13,405000.0
